timestamp,value,is_anomaly_true,seasonal_error,robust_z,anomaly_robust_z,anomaly_isolation_forest,isolation_score
2013-12-03 03:50:00,90.22009915,False,,,False,False,0.37862724228906514
2013-12-03 03:55:00,89.44223536,False,,,False,False,0.3764683963892711
2013-12-03 04:00:00,90.50690649,False,,,False,False,0.38887780323250126
2013-12-03 04:05:00,90.89985471,False,,,False,False,0.3833643046674485
2013-12-03 04:10:00,89.52273909,False,,,False,False,0.39867269416448337
2013-12-03 04:15:00,90.79023919,False,,,False,False,0.39655625800077887
2013-12-03 04:20:00,91.52798129,False,,,False,False,0.38714126523288994
2013-12-03 04:25:00,90.30234442,False,,,False,False,0.3888947298447483
2013-12-03 04:30:00,91.69464161,False,,,False,False,0.4113086549661478
2013-12-03 04:35:00,90.61223839,False,,,False,False,0.3885000863778052
2013-12-03 04:40:00,91.35611449,False,,,False,False,0.3861001787474877
2013-12-03 04:45:00,91.1192753,False,,,False,False,0.3913840031837166
2013-12-03 04:50:00,92.2779806,False,,,False,False,0.40616925959929645
2013-12-03 04:55:00,91.93466396,False,,,False,False,0.3954579629540236
2013-12-03 05:00:00,91.26341409,False,,,False,False,0.38131524387392546
2013-12-03 05:05:00,91.03317052,False,,,False,False,0.3918578996369349
2013-12-03 05:10:00,90.54178741,False,,,False,False,0.3771510653784546
2013-12-03 05:15:00,89.31712427,False,,,False,False,0.3824690810231072
2013-12-03 05:20:00,88.60863427,False,,,False,False,0.3739050377919276
2013-12-03 05:25:00,88.00860982,False,,,False,False,0.37207471571479883
2013-12-03 05:30:00,87.98743420000002,False,,,False,False,0.40848756730062535
2013-12-03 05:35:00,87.62276247,False,,,False,False,0.3763827740022442
2013-12-03 05:40:00,86.35545122,False,,,False,False,0.3848741041933994
2013-12-03 05:45:00,86.69530437,False,,,False,False,0.3801394071596158
2013-12-03 05:50:00,84.67963832,False,,,False,False,0.47091186491133463
2013-12-03 05:55:00,84.07484551,False,,,False,False,0.39037843892976065
2013-12-03 06:00:00,84.35696223,False,,,False,False,0.40175345018178027
2013-12-03 06:05:00,84.58044581,False,,,False,False,0.41594704260064536
2013-12-03 06:10:00,82.68818775,False,,,False,False,0.43377494846221964
2013-12-03 06:15:00,82.69563236,False,,,False,False,0.42945395565539385
2013-12-03 06:20:00,83.76512879,False,,,False,False,0.39287952657239206
2013-12-03 06:25:00,82.98957536,False,,,False,False,0.3863346074732445
2013-12-03 06:30:00,82.23041088,False,,,False,False,0.387978986464961
2013-12-03 06:35:00,83.88653506,False,,,False,False,0.4270168676631644
2013-12-03 06:40:00,81.89958882,False,,,False,False,0.4450701294962225
2013-12-03 06:45:00,81.51452457,False,,,False,False,0.39447762378721807
2013-12-03 06:50:00,82.75784339,False,,,False,False,0.39745235558594033
2013-12-03 06:55:00,82.38401128,False,,,False,False,0.3919526850518417
2013-12-03 07:00:00,83.21031771,False,,,False,False,0.3884490174184167
2013-12-03 07:05:00,82.8468474,False,,,False,False,0.3928073513180688
2013-12-03 07:10:00,80.83401484,False,,,False,False,0.453808886076069
2013-12-03 07:15:00,80.57814533,False,,,False,False,0.40381578731908535
2013-12-03 07:20:00,82.38411475,False,,,False,False,0.4320637333647191
2013-12-03 07:25:00,82.14105996,False,,,False,False,0.3991039003559191
2013-12-03 07:30:00,81.51010328,False,,,False,False,0.39090176956043576
2013-12-03 07:35:00,80.32038196,False,,,False,False,0.4007295955900962
2013-12-03 07:40:00,81.37765072,False,,,False,False,0.39391210853459846
2013-12-03 07:45:00,82.57875201,False,,,False,False,0.3965935312048267
2013-12-03 07:50:00,83.67102071,False,,,False,False,0.4095163939651705
2013-12-03 07:55:00,82.31952904,False,,,False,False,0.4055090745014763
2013-12-03 08:00:00,84.00735878,False,,,False,False,0.42875221184997053
2013-12-03 08:05:00,84.15133223,False,,,False,False,0.4082703821512988
2013-12-03 08:10:00,85.42547113,False,,,False,False,0.3882318987119266
2013-12-03 08:15:00,86.54847695,False,,,False,False,0.38064315975015606
2013-12-03 08:20:00,87.29964034,False,,,False,False,0.376417647196491
2013-12-03 08:25:00,86.08152742,False,,,False,False,0.38541238827402635
2013-12-03 08:30:00,85.88428549,False,,,False,False,0.3906824910346336
2013-12-03 08:35:00,85.56048471,False,,,False,False,0.3837247155091163
2013-12-03 08:40:00,85.13496309,False,,,False,False,0.38218567986172014
2013-12-03 08:45:00,86.6109496,False,,,False,False,0.396806508220719
2013-12-03 08:50:00,86.15758118,False,,,False,False,0.3755866224665111
2013-12-03 08:55:00,85.23120601,False,,,False,False,0.3835029536036234
2013-12-03 09:00:00,85.93395961,False,,,False,False,0.37594705529161787
2013-12-03 09:05:00,85.11561607,False,,,False,False,0.38071924554355
2013-12-03 09:10:00,85.86375607,False,,,False,False,0.3771679284571449
2013-12-03 09:15:00,83.48616417,False,,,False,False,0.5081209642158477
2013-12-03 09:20:00,85.48938451,False,,,False,False,0.44691496496311506
2013-12-03 09:25:00,83.14095879,False,,,False,False,0.4993484999580064
2013-12-03 09:30:00,83.35164174,False,,,False,False,0.40256328335085095
2013-12-03 09:35:00,83.69802526,False,,,False,False,0.40122373431783165
2013-12-03 09:40:00,83.80362667,False,,,False,False,0.42151863544754503
2013-12-03 09:45:00,83.50931286,False,,,False,False,0.3991562814199234
2013-12-03 09:50:00,83.4881532,False,,,False,False,0.43060847598702934
2013-12-03 09:55:00,84.0784573,False,,,False,False,0.3975756252920284
2013-12-03 10:00:00,82.26519820000001,False,,,False,False,0.4308138922695188
2013-12-03 10:05:00,82.83535437,False,,,False,False,0.3871608346084059
2013-12-03 10:10:00,82.04034143,False,,,False,False,0.38801213894699743
2013-12-03 10:15:00,81.50854903,False,,,False,False,0.3923856292950816
2013-12-03 10:20:00,82.36420121,False,,,False,False,0.38934215642016723
2013-12-03 10:25:00,80.58482816,False,,,False,False,0.4359332661400656
2013-12-03 10:30:00,80.9978684,False,,,False,False,0.39164500726314455
2013-12-03 10:35:00,81.16723557,False,,,False,False,0.40744746839640655
2013-12-03 10:40:00,80.31567859,False,,,False,False,0.39222759617193154
2013-12-03 10:45:00,79.66605694,False,,,False,False,0.39314307360053036
2013-12-03 10:50:00,79.8814896,False,,,False,False,0.40906055701639144
2013-12-03 10:55:00,78.09314197,False,,,False,False,0.4482966623472947
2013-12-03 11:00:00,77.72449282,False,,,False,False,0.4087363205181528
2013-12-03 11:05:00,78.41045288,False,,,False,False,0.39648212542093475
2013-12-03 11:10:00,77.1646548,False,,,False,False,0.4164706823749189
2013-12-03 11:15:00,75.35177264,False,,,False,False,0.4700238000405413
2013-12-03 11:20:00,76.18233367,False,,,False,False,0.41467639367677533
2013-12-03 11:25:00,74.56924109,False,,,False,False,0.4599601463790505
2013-12-03 11:30:00,73.50573006,False,,,False,False,0.45071390195733996
2013-12-03 11:35:00,74.57014555,False,,,False,False,0.4383818206283574
2013-12-03 11:40:00,72.68741156,False,,,False,False,0.495943054576968
2013-12-03 11:45:00,73.52553931,False,,,False,False,0.4413466653101258
2013-12-03 11:50:00,72.82721113,False,,,False,False,0.4451078730540091
2013-12-03 11:55:00,72.77529924,False,,,False,False,0.47901872287941705
2013-12-03 12:00:00,73.83093472,False,,,False,False,0.4485994403335864
2013-12-03 12:05:00,73.13846943,False,,,False,False,0.44008028819980205
2013-12-03 12:10:00,75.34241901,False,,,False,False,0.5089551860164264
2013-12-03 12:15:00,74.81298165,False,,,False,False,0.4252854041018039
2013-12-03 12:20:00,76.34122004,False,,,False,False,0.4432286190387572
2013-12-03 12:25:00,75.35202093,False,,,False,False,0.42925768972995737
2013-12-03 12:30:00,76.16336404,False,,,False,False,0.4123463869074799
2013-12-03 12:35:00,77.01836571,False,,,False,False,0.4087786842401321
2013-12-03 12:40:00,78.61550225,False,,,False,False,0.4284967397828911
2013-12-03 12:45:00,77.52448684,False,,,False,False,0.4130800226598632
2013-12-03 12:50:00,79.26428222,False,,,False,False,0.4351855702459729
2013-12-03 12:55:00,77.39280881,False,,,False,False,0.45345525177717017
2013-12-03 13:00:00,78.22049763,False,,,False,False,0.39927013873560735
2013-12-03 13:05:00,78.35412045,False,,,False,False,0.4171221279940176
2013-12-03 13:10:00,80.11719562,False,,,False,False,0.4349454896720006
2013-12-03 13:15:00,80.49280262,False,,,False,False,0.3988172309260631
2013-12-03 13:20:00,78.8077078,False,,,False,False,0.4332161903219557
2013-12-03 13:25:00,80.44409017,False,,,False,False,0.424715476959847
2013-12-03 13:30:00,79.70186363,False,,,False,False,0.39371623210527096
2013-12-03 13:35:00,80.17581648,False,,,False,False,0.39321198591524387
2013-12-03 13:40:00,80.00900765,False,,,False,False,0.40910942478748036
2013-12-03 13:45:00,79.75172848,False,,,False,False,0.40621713999422854
2013-12-03 13:50:00,81.54395534,False,,,False,False,0.4364750276498809
2013-12-03 13:55:00,81.30146345,False,,,False,False,0.40400160804492297
2013-12-03 14:00:00,81.19987815,False,,,False,False,0.4163861306781518
2013-12-03 14:05:00,81.68924032,False,,,False,False,0.3920713341247846
2013-12-03 14:10:00,80.85042358,False,,,False,False,0.39097854264741766
2013-12-03 14:15:00,80.22887183,False,,,False,False,0.39514323955962904
2013-12-03 14:20:00,80.54340412,False,,,False,False,0.3991473153313911
2013-12-03 14:25:00,82.69675156,False,,,False,False,0.49339237829035393
2013-12-03 14:30:00,82.87691879,False,,,False,False,0.4183425399676601
2013-12-03 14:35:00,81.39294104,False,,,False,False,0.41827804206381247
2013-12-03 14:40:00,81.09516526,False,,,False,False,0.3982157932077165
2013-12-03 14:45:00,82.01953528,False,,,False,False,0.39663443223471817
2013-12-03 14:50:00,81.3269712,False,,,False,False,0.39229850523624793
2013-12-03 14:55:00,82.31148178,False,,,False,False,0.401272203288943
2013-12-03 15:00:00,83.32496669,False,,,False,False,0.39487882337095537
2013-12-03 15:05:00,83.21001771,False,,,False,False,0.4146876657415186
2013-12-03 15:10:00,82.25146959,False,,,False,False,0.39981253047074367
2013-12-03 15:15:00,83.11339476,False,,,False,False,0.39637272273803936
2013-12-03 15:20:00,84.61722355,False,,,False,False,0.40304435859407844
2013-12-03 15:25:00,84.37223101,False,,,False,False,0.39174613122488006
2013-12-03 15:30:00,84.79520638,False,,,False,False,0.3826478117021478
2013-12-03 15:35:00,83.63540044,False,,,False,False,0.39168884271008697
2013-12-03 15:40:00,82.62589147,False,,,False,False,0.4060904622723391
2013-12-03 15:45:00,83.2559329,False,,,False,False,0.3922739589841488
2013-12-03 15:50:00,84.38916448,False,,,False,False,0.3874898250092278
2013-12-03 15:55:00,83.18147487,False,,,False,False,0.4037782000095936
2013-12-03 16:00:00,83.48184527,False,,,False,False,0.3962747734331424
2013-12-03 16:05:00,82.68143532,False,,,False,False,0.40283885789917134
2013-12-03 16:10:00,82.97997961,False,,,False,False,0.4075333877340782
2013-12-03 16:15:00,84.13486850000002,False,,,False,False,0.39028988250139124
2013-12-03 16:20:00,83.54342224,False,,,False,False,0.3870364624953998
2013-12-03 16:25:00,82.56862498,False,,,False,False,0.40181469883415705
2013-12-03 16:30:00,83.45096889,False,,,False,False,0.3932361845463185
2013-12-03 16:35:00,83.45143576,False,,,False,False,0.4364733838033686
2013-12-03 16:40:00,82.88039053,False,,,False,False,0.4086210956921422
2013-12-03 16:45:00,82.57263847,False,,,False,False,0.4067093682657264
2013-12-03 16:50:00,83.85374038,False,,,False,False,0.39692687645551333
2013-12-03 16:55:00,82.44444475,False,,,False,False,0.41695321149243714
2013-12-03 17:00:00,82.11652105,False,,,False,False,0.4016326692753904
2013-12-03 17:05:00,82.52409712,False,,,False,False,0.40179710734975654
2013-12-03 17:10:00,83.22921909,False,,,False,False,0.3941892481895442
2013-12-03 17:15:00,83.55667979,False,,,False,False,0.3948125569466819
2013-12-03 17:20:00,82.69741029,False,,,False,False,0.4031918952364339
2013-12-03 17:25:00,82.24032523,False,,,False,False,0.3965930128114021
2013-12-03 17:30:00,82.18283255,False,,,False,False,0.4260213731138109
2013-12-03 17:35:00,81.91025778,False,,,False,False,0.40238028104665524
2013-12-03 17:40:00,81.92220756,False,,,False,False,0.43363870532286714
2013-12-03 17:45:00,83.08562271,False,,,False,False,0.4036401704566003
2013-12-03 17:50:00,81.94416494,False,,,False,False,0.39831124367268905
2013-12-03 17:55:00,83.33882055,False,,,False,False,0.4119231350734256
2013-12-03 18:00:00,82.73869514,False,,,False,False,0.4073887819893818
2013-12-03 18:05:00,81.52296852,False,,,False,False,0.40307532512416266
2013-12-03 18:10:00,81.42689951,False,,,False,False,0.42016679954424463
2013-12-03 18:15:00,83.44744203,False,,,False,False,0.45435218285246753
2013-12-03 18:20:00,83.17741645,False,,,False,False,0.4037652287499909
2013-12-03 18:25:00,81.39971499,False,,,False,False,0.43624274106124483
2013-12-03 18:30:00,81.49327887,False,,,False,False,0.4198331381293725
2013-12-03 18:35:00,81.42247440000001,False,,,False,False,0.421377682115443
2013-12-03 18:40:00,80.01620011,False,,,False,False,0.4119492055804089
2013-12-03 18:45:00,81.18422859,False,,,False,False,0.3995505271337927
2013-12-03 18:50:00,78.87746103,False,,,False,False,0.5008665261245775
2013-12-03 18:55:00,79.32870176,False,,,False,False,0.39410776378998885
2013-12-03 19:00:00,78.53209148,False,,,False,False,0.3998528469748954
2013-12-03 19:05:00,77.31031199,False,,,False,False,0.41368769309457853
2013-12-03 19:10:00,78.60147648,False,,,False,False,0.41346007408386876
2013-12-03 19:15:00,80.59333215,False,,,False,False,0.45412738010080855
2013-12-03 19:20:00,80.34151261,False,,,False,False,0.40676546895025273
2013-12-03 19:25:00,82.61994773,False,,,False,False,0.5096066955483982
2013-12-03 19:30:00,82.02344746,False,,,False,False,0.3952712067309777
2013-12-03 19:35:00,84.359617,False,,,False,False,0.4915974723390371
2013-12-03 19:40:00,85.67172288,False,,,False,False,0.3916324037164114
2013-12-03 19:45:00,85.56966109,False,,,False,False,0.4001571613755838
2013-12-03 19:50:00,86.33936754,False,,,False,False,0.3747091300050212
2013-12-03 19:55:00,85.82410266,False,,,False,False,0.3770014864113784
2013-12-03 20:00:00,85.67514744,False,,,False,False,0.3947716688820231
2013-12-03 20:05:00,86.73557359,False,,,False,False,0.38246900860135113
2013-12-03 20:10:00,86.71059894,False,,,False,False,0.4073069087851406
2013-12-03 20:15:00,84.49232932,False,,,False,False,0.4748534577754116
2013-12-03 20:20:00,84.57715258,False,,,False,False,0.40620484979519667
2013-12-03 20:25:00,86.11829435,False,,,False,False,0.40153268538139075
2013-12-03 20:30:00,85.81371619,False,,,False,False,0.38201161799589806
2013-12-03 20:35:00,84.01298513,False,,,False,False,0.4285843931631418
2013-12-03 20:40:00,85.86114419,False,,,False,False,0.4257613188622531
2013-12-03 20:45:00,84.63378489,False,,,False,False,0.38923096593866596
2013-12-03 20:50:00,84.6204503,False,,,False,False,0.4205903513378483
2013-12-03 20:55:00,84.30866618,False,,,False,False,0.3874460106922909
2013-12-03 21:00:00,83.42961151,False,,,False,False,0.3932361845463185
2013-12-03 21:05:00,84.55433571,False,,,False,False,0.38703197562863245
2013-12-03 21:10:00,83.45318420000002,False,,,False,False,0.3982706106599872
2013-12-03 21:15:00,84.33273465,False,10.365412580000012,,False,False,0.39554197856043
2013-12-03 21:20:00,83.62480036,False,8.688918360000017,,False,False,0.3927727662599844
2013-12-03 21:25:00,83.82024756,False,7.696085740000001,,False,False,0.40592287114925163
2013-12-03 21:30:00,82.82118107,False,4.68047374999999,,False,False,0.4065688579493606
2013-12-03 21:35:00,82.48534664,False,3.15551090000001,,False,False,0.40657078724978835
2013-12-03 21:40:00,82.41635233,False,3.70593405999999,,False,False,0.42643244545449127
2013-12-03 21:45:00,82.85831903,False,2.5885348200000067,,False,False,0.4052137338894488
2013-12-03 21:50:00,81.22431855,False,0.9514906300000092,,False,False,0.43484892287269894
2013-12-03 21:55:00,81.3498204,False,0.9963957199999953,,False,False,0.4258671993228356
2013-12-03 22:00:00,80.37310562,False,0.8865824700000076,,False,False,0.41304648774975333
2013-12-03 22:05:00,79.5603305,False,-1.2229462399999989,,False,False,0.4132412288245944
2013-12-03 22:10:00,79.97472613,False,0.4665675899999968,,False,False,0.427448799461217
2013-12-03 22:15:00,79.68231758,False,0.3802847299999996,,False,False,0.4332927356503754
2013-12-03 22:20:00,78.25736747,False,-2.5452565999999877,,False,False,0.42807827835709855
2013-12-03 22:25:00,78.15867147,False,-2.219117819999994,,False,False,0.44182838470723657
2013-12-03 22:30:00,76.50030119,False,-3.9789361600000035,,False,False,0.45221063458555777
2013-12-03 22:35:00,76.28318438,False,-5.140375900000009,,False,False,0.42732442601287973
2013-12-03 22:40:00,76.58648498,False,-4.787090370000001,,False,False,0.4197878761854514
2013-12-03 22:45:00,75.3056747,False,-6.385267450000001,,False,False,0.43337935467074873
2013-12-03 22:50:00,74.74571333,False,-5.435536450000001,,False,False,0.4259856992794932
2013-12-03 22:55:00,74.18629409,False,-7.580884259999991,,False,False,0.4302665162290757
2013-12-03 23:00:00,74.77344761,False,-6.486333039999991,,False,False,0.4227306469807842
2013-12-03 23:05:00,72.89169183,False,-7.4112446999999975,,False,False,0.488573872588856
2013-12-03 23:10:00,72.92432965,False,-8.190260659999993,,False,False,0.47919045668201193
2013-12-03 23:15:00,71.36444054,False,-10.383668229999998,,False,False,0.48127168000292864
2013-12-03 23:20:00,70.60517297,False,-11.389434500000007,,False,False,0.4553040790198911
2013-12-03 23:25:00,70.08010776,False,-11.177944939999989,,False,False,0.459405741980068
2013-12-03 23:30:00,70.80451005,False,-12.313528659999989,,False,False,0.4542114082746482
2013-12-03 23:35:00,69.41110478,False,-11.835916429999997,,False,False,0.48003370640603615
2013-12-03 23:40:00,68.23720056,False,-14.498668850000001,,False,False,0.4828896453962848
2013-12-03 23:45:00,68.81053857,False,-12.912787449999996,,False,False,0.4711559927630301
2013-12-03 23:50:00,67.95144903,False,-13.610906639999996,,False,False,0.47931926780186784
2013-12-03 23:55:00,65.90649636,False,-15.529037859999988,,False,False,0.5443900067390626
2013-12-04 00:00:00,66.20465117,False,-15.703504749999993,,False,False,0.4995335826038781
2013-12-04 00:05:00,66.09439847,False,-16.361352510000003,,False,False,0.5173934159141537
2013-12-04 00:10:00,64.92515067,False,-18.102432000000007,,False,False,0.5074480313356229
2013-12-04 00:15:00,65.91054219,False,-17.45181427,,False,False,0.493531151659013
2013-12-04 00:20:00,65.0764574,False,-16.810558260000008,,False,False,0.49698409596693727
2013-12-04 00:25:00,64.4365387,False,-18.44535313,,False,False,0.49996586663719506
2013-12-04 00:30:00,64.22546298,False,-19.354190509999995,,False,False,0.520935907459839
2013-12-04 00:35:00,64.67301299,False,-19.08839999,,False,False,0.5020036708042493
2013-12-04 00:40:00,62.87339214,False,-19.43652692,,False,False,0.5552322415334975
2013-12-04 00:45:00,64.07636038,False,-18.975008650000007,,False,False,0.50973780840485
2013-12-04 00:50:00,64.24233104,False,-19.021005340000002,,False,False,0.522960159808928
2013-12-04 00:55:00,63.61616805,False,-20.480839009999997,,False,False,0.5057758230147883
2013-12-04 01:00:00,62.35719049,False,-21.189252309999993,,False,False,0.5228339582466788
2013-12-04 01:05:00,61.94124256,False,-21.54874743,,False,False,0.5185837813018288
2013-12-04 01:10:00,62.19962941,False,-21.235713630000006,,False,False,0.5275002483502736
2013-12-04 01:15:00,61.91339759,False,-23.269968829999996,,False,False,0.5250787781083572
2013-12-04 01:20:00,61.92579229,False,-23.418832060000007,,False,False,0.5507892057034541
2013-12-04 01:25:00,62.48497727,False,-22.186984449999997,,False,False,0.5102442072481868
2013-12-04 01:30:00,61.935635,False,-23.367126550000002,,False,False,0.5131839320665715
2013-12-04 01:35:00,61.63262008,False,-22.71659071,,False,False,0.5246142638145425
2013-12-04 01:40:00,60.37118114,False,-24.184662690000003,,False,False,0.5296636641472869
2013-12-04 01:45:00,59.96038979,False,-23.810746809999976,,False,False,0.5374593776234836
2013-12-04 01:50:00,61.13922001,False,-24.159120619999996,,False,False,0.5257782107675854
2013-12-04 01:55:00,60.52991525,False,-24.870230660000004,,False,False,0.5240676569955968
2013-12-04 02:00:00,59.63744866,False,-25.469853890000003,,False,False,0.5327196841895047
2013-12-04 02:05:00,60.00666098,False,-24.967395700000004,,False,False,0.5375894008777135
2013-12-04 02:10:00,60.12505135,False,-25.312790670000005,,False,False,0.548613226367374
2013-12-04 02:15:00,59.72064235,False,-25.114197780000005,,False,False,0.5404573083720858
2013-12-04 02:20:00,60.43677303,False,-24.510385240000005,,False,False,0.51990537903575
2013-12-04 02:25:00,62.87329018,False,-23.295328830000003,,False,False,0.601900241862396
2013-12-04 02:30:00,66.49930690000001,False,-19.876911679999992,,False,False,0.6165072773014306
2013-12-04 02:35:00,69.81211169,False,-16.530056810000005,,False,False,0.601874550030673
2013-12-04 02:40:00,72.92970657,False,-13.689477190000005,,False,False,0.583686399926767
2013-12-04 02:45:00,75.48652039,False,-10.814990290000011,,False,False,0.536659161029125
2013-12-04 02:50:00,77.56468667,False,-9.007050840000005,,False,False,0.46728833352068644
2013-12-04 02:55:00,78.28725568,False,-8.19949887,,False,False,0.4011085433926599
2013-12-04 03:00:00,77.60706621,False,-9.913120750000004,,False,False,0.404940963348308
2013-12-04 03:05:00,79.24906378,False,-7.760020339999997,,False,False,0.42922230754133656
2013-12-04 03:10:00,79.49390087,False,-7.47251172,,False,False,0.4094002747827881
2013-12-04 03:15:00,80.39691483,False,-8.226746640000002,,False,False,0.39715338858373755
2013-12-04 03:20:00,81.02638717,False,-7.573041969999991,,False,False,0.39617888681043906
2013-12-04 03:25:00,80.03079367,False,-9.412138780000006,,False,False,0.40095652227783785
2013-12-04 03:30:00,81.96289081,False,-6.0227618099999916,,False,False,0.4657773477138441
2013-12-04 03:35:00,82.80100858,False,-6.954580449999995,,False,False,0.39027475234598136
2013-12-04 03:40:00,82.63704015,False,-6.165532970000001,,False,False,0.41135895421789687
2013-12-04 03:45:00,82.54456987,False,-7.185289830000002,,False,False,0.42526711100154857
2013-12-04 03:50:00,83.91816767,False,-6.301931479999993,,False,False,0.39871607013344956
